site_id,region,sub_region,city,lat,lng,priority,demographic,grid_type,fiber_pop,ssrf,batch
53765,North,N1,Rawalpindi,33.549731,73.083244,New Construction,Urban,Good Grid,0,,Batch-1
53766,North,N1,Rawalpindi,33.5676,73.102,Sharing,Urban,Good Grid,FTTS ,,Batch-1
53767,North,N1,Rawalpindi,33.565275,73.006437,New Construction,Suburban,Good Grid,0,,Batch-1
51560,North,N2,Nowshera,34.0051,71.9906,Sharing,Suburban,Good Grid,0,,Batch-1
53769,North,N1,Islamabad,33.665755,73.160871,New Construction,Suburban,Good Grid,0,,Batch-1
53375,North,N3,Haripur,34.0092,72.9359,Sharing,Suburban,Poor Grid,0,,Batch-1
53770,North,N1,Bhara Kahu,33.7376,73.1923,Sharing,Suburban,Good Grid,FTTS ,,Batch-1
53771,North,N1,Rawalpindi,33.64445,73.191177,New Construction,Suburban,Good Grid,0,,Batch-1
53736,North,N2,Peshawar,34.058171,71.576773,Sharing,Dense Urban,Bad Grid,0,,Batch-1
53773,North,N1,Taxila_Rural,33.796695,72.821958,New Construction,Rural,Bad Grid,Fiber POP,,Batch-1
52737,North,N2,Peshawar,34.043739,71.577276,New Construction,Suburban,Good Grid,0,,Batch-1
51179,North,N2,Peshawar,33.985494,71.437936,New Construction,Urban,Good Grid,FTTS,,Batch-1
51232,North,N2,Peshawar,33.989542,71.457642,New Construction,Urban,Good Grid,FTTS ,,Batch-1
51794,North,N2,Peshawar,34.006345,71.483806,New Construction,Urban,Good Grid,FTTS ,,Batch-1
53173,North,N2,Peshawar,33.9515,71.4324,Sharing,Suburban,Good Grid,0,,Batch-1
53774,North,N1,Wah+Texila,33.724961,72.816769,New Construction,Suburban,Poor Grid,0,,Batch-1
50749,North,N2,Peshawar,33.97293,71.44906,Sharing,Urban,Good Grid,Fiber POP,,Batch-1
51769,North,N2,Peshawar,33.9876,71.533,New Construction,Urban,Good Grid,FTTS ,,Batch-1
53775,North,N1,Taxila_Rural,33.816891,72.788085,New Construction,Rural,Good Grid,0,,Batch-1
53776,North,N1,Hassan Abdal,33.826849,72.680994,New Construction,Suburban,Good Grid,0,,Batch-1
53777,North,N1,Hazro_Rural,33.947382,72.551752,Sharing,Rural,Poor Grid,0,,Batch-1
53778,North,N1,Kamra,33.841562,72.411909,New Construction,Suburban,Good Grid,0,,Batch-1
51741,North,N1,Rawalpindi,33.604774,73.081113,New Construction,Urban,Good Grid,FTTS ,,Batch-1
51742,North,N1,Rawalpindi,33.608862,73.001957,New Construction,Urban,Good Grid,FTTS ,,Batch-1
52189,North,N1,Rawalpindi,33.571363,73.023763,New Construction,Urban,Good Grid,FTTS ,,Batch-1
52194,North,N1,Rawalpindi,33.58389,73.041092,New Construction,Urban,Good Grid,FTTS ,,Batch-1
52985,North,N1,Rawalpindi,33.576499,73.035877,New Construction,Urban,Poor Grid,FTTS ,,Batch-1
53275,North,N1,Rawalpindi,33.613262,73.070989,Sharing,Dense Urban,Good Grid,FTTS ,,Batch-1
53309,North,N1,Rawalpindi,33.619452,73.081368,New Construction,Dense Urban,Good Grid,0,,Batch-1
53675,North,N1,Rawalpindi,33.604755,72.985202,New Construction,Suburban,Good Grid,0,,Batch-1
53668,North,N1,Rawalpindi,33.633849,73.080857,New Construction,Urban,Good Grid,FTTS ,,Batch-1
53217,North,N1,Rawalpindi,33.620166,73.14944,New Construction,Suburban,Good Grid,0,,Batch-1
51886,North,N1,Rawalpindi,33.628261,73.084757,New Construction,Dense Urban,Good Grid,Fiber POP,,Batch-1
52186,North,N1,Rawalpindi,33.559624,73.04746,New Construction,Urban,Good Grid,FTTS ,,Batch-1
53153,North,N1,Rawalpindi,33.633869,73.105545,New Construction,Urban,Good Grid,0,,Batch-1
53293,North,N1,Rawalpindi,33.6207,73.06995,New Construction,Suburban,Good Grid,0,,Batch-1
53577,North,N1,Rawalpindi,33.550615,73.052577,New Construction,Urban,Good Grid,0,,Batch-1
52988,North,N1,Rawalpindi,33.551752,73.062556,New Construction,Urban,Good Grid,FTTS ,,Batch-1
52795,North,N1,Rawalpindi,33.63759,73.0384,New Construction,Urban,Good Grid,Fiber POP,,Batch-1
53305,North,N1,Rawalpindi_Rural,33.317384,72.77793,New Construction,Rural,Good Grid,0,,Batch-1
52803,North,N1,Rawat,33.492141,73.206534,Sharing,Rural,Good Grid,0,,Batch-1
53229,North,N1,Rawat,33.494822,73.189913,New Construction,Urban,Good Grid,FTTS ,,Batch-1
53239,North,N3,Razar_Rural,34.170957,72.276726,New Construction,Rural,Good Grid,0,,Batch-1
52562,North,N2,Risalpur,34.067063,71.993417,New Construction,Rural,Good Grid,0,,Batch-1
53248,North,N3,Swabi,34.126062,72.469383,New Construction,Suburban,Good Grid,0,,Batch-1
52739,North,N3,Swabi_Rural,34.067999,72.443897,New Construction,Rural,Good Grid,0,,Batch-1
53779,North,N1,fatehjang,33.567661,72.638322,New Construction,Rural,Good Grid,0,,Batch-1
53780,North,N1,fatehjang,33.563734,72.620352,New Construction,Rural,Good Grid,0,,Batch-1
53150,North,N3,Swabi_Rural,34.106907,72.475328,New Construction,Suburban,Good Grid,0,,Batch-1
53459,North,N3,Swabi_Rural,34.163486,72.436256,New Construction,Rural,Good Grid,0,,Batch-1
53474,North,N3,Takht Bhai_Rural,34.4138,71.9251,New Construction,Rural,Good Grid,0,,Batch-1
51605,North,N1,Taxila_Rural,33.805244,72.707648,New Construction,Rural,Good Grid,0,,Batch-1
53580,North,N1,Taxila_Rural,33.820328,72.737384,New Construction,Rural,Good Grid,0,,Batch-1
52582,North,N1,Taxila_Rural,33.838101,72.729118,New Construction,Rural,Good Grid,0,,Batch-1
53552,North,N1,Rawalpindi,33.5383,73.1215,Sharing,Urban,Good Grid,0,,Batch-1
51224,North,N1,Wah+Texila,33.740431,72.795565,New Construction,Suburban,Good Grid,0,,Batch-1
51228,North,N1,Wah+Texila,33.783045,72.714399,New Construction,Suburban,Good Grid,0,,Batch-1
53782,North,N3,Mardan,34.224008,72.031863,New Construction,Suburban,Good Grid,0,,Batch-1
51225,North,N1,Wah+Texila,33.743152,72.773949,Sharing,Suburban,Poor Grid,Fiber POP,,Batch-1
51229,North,N1,Wah+Texila,33.78783,72.723086,Sharing,Suburban,Good Grid,0,,Batch-1
51230,North,N1,Wah+Texila,33.79125,72.71597,New Construction,Suburban,Good Grid,0,,Batch-1
51231,North,N1,Wah+Texila,33.79574,72.73963,New Construction,Urban,Prime,0,,Batch-1
52635,North,N1,Wah+Texila,33.731,72.8113,Sharing,Suburban,Good Grid,0,Yes,Batch-1
52240,North,N1,Wah+Texila,33.745008,72.765202,Sharing,Suburban,Good Grid,0,,Batch-1
52253,North,N1,Wah+Texila,33.798011,72.724247,New Construction,Suburban,Good Grid,Fiber POP,,Batch-1
52993,North,N1,Wah+Texila,33.737982,72.785879,New Construction,Suburban,Good Grid,0,,Batch-1
53180,North,N1,Wah+Texila,33.7473,72.777,Sharing,Suburban,Good Grid,0,Yes,Batch-1
53663,North,N1,Wah+Texila,33.74879,72.78945,Sharing,Suburban,Good Grid,0,Yes,Batch-1
61278,South,S1,Karachi,24.87903,67.0878,Sharing,Urban,Good Grid,FTTS ,,Batch-1
61435,South,S1,Karachi,24.8183,66.976,New Construction,Urban,Bad Grid,Fiber POP,,Batch-1
61765,South,S1,Karachi,24.916,67.0178,New Construction,Dense Urban,Good Grid,0,,Batch-1
62074,South,S3,Quetta,30.1875,67.0207,New Construction,Urban,Good Grid,0,,Batch-1
62386,South,S1,Karachi,24.834175,67.151723,New Construction,Urban,Poor Grid,FTTS ,,Batch-1
62387,South,S1,Karachi,24.904362,67.224511,New Construction,Urban,Poor Grid,0,,Batch-1
62388,South,S1,Karachi,24.860961,67.202359,New Construction,Urban,Bad Grid,0,,Batch-1
62037,South,S2,Hyderabad,25.3633,68.3514,New Construction,Dense Urban,Good Grid,0,,Batch-1
62110,South,S3,Quetta,30.149517,67.026999,New Construction,Urban,Good Grid,0,,Batch-1
62389,South,S1,Karachi,24.926208,67.174385,New Construction,Urban,Bad Grid,0,,Batch-1
61219,South,S1,Karachi,24.81237,67.06823,New Construction,Urban,Good Grid,0,,Batch-1
61538,South,S2,Jamshoro,25.41317,68.28124,Sharing,Suburban,Bad Grid,Fiber POP,,Batch-1
61320,South,S4,Pano Aqil,27.796394,69.127478,Sharing,Suburban,Good Grid,0,,Batch-1
62318,South,S3,Quetta,30.250706,67.003963,New Construction,Suburban,Good Grid,0,,Batch-1
62390,South,S3,Quetta,30.2137,67.024,Sharing,Dense Urban,Good Grid,0,,Batch-1
62337,South,S1,Karachi,25.02706,67.0619,New Construction,Urban,Prime,0,,Batch-1
62317,South,S3,Quetta,30.2251,66.96953,New Construction,Suburban,Good Grid,0,,Batch-1
62305,South,S1,Karachi,24.98422,67.09792,New Construction,Urban,Prime,Planned Fiber POP,,Batch-1
43532,Central,C1,Raiwind_Rural,31.33715,74.23151,New Construction,Rural,Bad Grid,Fiber POP,,Batch-1
42441,Central,C1,Lahore,31.4899,74.4102,Sharing,Urban,Good Grid,0,,Batch-1
43527,Central,C1,Shadara,31.6081,74.2674,Sharing,Urban,Poor Grid,FTTS in progress,,Batch-1
43696,Central,C1,Lahore,31.414389,74.220331,Sharing,Rural,Good Grid,0,,Batch-1
43650,Central,C5,Gujrat,32.562115,74.061099,New Construction,Urban,Good Grid,0,,Batch-1
43699,Central,C5,Daska_Rural,32.412734,74.477604,New Construction,Rural,Good Grid,0,,Batch-1
43782,Central,C1,Lahore,31.40662,74.16343,New Construction,Urban,Good Grid,0,,Batch-1
43778,Central,C1,Lahore,31.3742,74.1884,New Construction,Suburban,Good Grid,0,,Batch-1
43754,Central,C3,Layyah_Rural,30.77529,71.09925,Sharing,Rural,Good Grid,0,,Batch-1
43780,Central,C3,Multan,30.162277,71.448623,New Construction,Suburban,Good Grid,FTTS ,,Batch-1
43536,Central,C1,Sheikhupura_Rural,31.7395,74.0055,Sharing,Rural,Bad Grid,Fiber POP,,Batch-1
43543,Central,C1,Lahore,31.365114,74.267719,Sharing,Urban,Good Grid,0,,Batch-1
43712,Central,C1,Lahore,31.499076,74.36716,New Construction,Urban,Good Grid,0,,Batch-1
43065,Central,C3,Multan,30.1843,71.4907,Sharing,Urban,Good Grid,FTTS ,,Batch-1
43797,Central,C3,Kot Addu_Rural,30.586311,71.231853,New Construction,Suburban,Good Grid,0,,Batch-1
42866,Central,C4,Chichawatni,30.530059,72.687511,New Construction,Suburban,Good Grid,0,,Batch-1
43620,Central,C4,Okara,30.804416,73.452434,New Construction,Urban,Good Grid,0,,Batch-1
43679,Central,C4,Mian Channu_Rural,30.4414,72.3124,Sharing,Rural,Good Grid,0,,Batch-1
43076,Central,C5,Sialkot,32.4761,74.5561,Sharing,Urban,Good Grid,0,,Batch-1
43081,Central,C5,Gujrat,32.55159,74.07198,Sharing,Urban,Good Grid,0,,Batch-1
43661,Central,C5,Gujranwala,32.165561,74.236307,New Construction,Urban,Good Grid,0,,Batch-1
43786,Central,C5,Kharian_Rural,32.62487,73.80383,Sharing,Rural,Good Grid,0,Yes,Batch-1
43813,Central,C1,Shadara,31.61694,74.26528,New Construction,Urban,Poor Grid,Fiber POP,,Batch-1
43814,Central,C1,Shadara,31.639167,74.272778,New Construction,Urban,Poor Grid,FTTS in progress,,Batch-1
43774,Central,C1,Lahore,31.39323,74.28652,New Construction,Suburban,Good Grid,0,,Batch-1
43821,Central,C2,Faisalabad,31.491932,73.056304,New Construction,Suburban,Poor Grid,FTTS ,Yes,Batch-1
43453,Central,C2,Shorkot Cant.,30.787559,72.247847,New Construction,Suburban,Good Grid,0,,Batch-1
42935,Central,C5,Zafarwal,32.347623,74.903617,New Construction,Suburban,Poor Grid,Fiber POP,,Batch-1
43655,Central,C5,Gujrat,32.5531,74.0937,Sharing,Urban,Good Grid,0,,Batch-1
42758,Central,C2,Sargodha,32.08667,72.67109,Sharing,Urban,Good Grid,0,,Batch-1
42980,Central,C1,Lahore,31.601884,74.480799,New Construction,Suburban,Good Grid,FTTS in progress,,Batch-1
43519,Central,C4,Bahawalnagar,29.9945,73.2595,Sharing,Suburban,Good Grid,0,,Batch-1
43769,Central,C1,Raiwind_Rural,31.321293,74.219648,New Construction,Urban,0,0,,Batch-1
43809,Central,C5,Kharian_Rural,32.821766,74.120384,New Construction,Rural,Good Grid,0,,Batch-1
43618,Central,C4,Okara,30.80227,73.4417,Sharing,Urban,Bad Grid,Fiber POP,,Batch-1
62479,South,S1,Karachi,24.80985,67.174911,New Construction,Urban,Poor Grid,0,,Batch-2
43537,Central,C1,Ferozewala_Rural,31.72739,74.26696,Sharing,Rural,Poor Grid,Fiber POP,,Batch-2
43546,Central,C1,Sharaqpur,31.45836,74.098756,New Construction,Suburban,Good Grid,0,,Batch-2
43561,Central,C1,Narang,31.9054,74.5175,New Construction,Suburban,Poor Grid,0,,Batch-2
43665,Central,C1,Shadara,31.634847,74.211578,New Construction,Suburban,Good Grid,0,,Batch-2
61486,South,S1,Karachi,24.974219,67.030164,New Construction,Urban,Bad Grid,0,,Batch-2
61885,South,S1,Karachi,24.8767,67.1009,New Construction,Urban,Good Grid,0,,Batch-2
62160,South,S3,Dera Bugti_Rural,29.0352,69.1596,New Construction,Rural,Bad Grid,0,,Batch-2
62480,South,S1,Hub,25.046398,66.871253,New Construction,Urban,Bad Grid,Fiber POP,,Batch-2
43870,Central,C3,Multan,30.06444,71.49422,Sharing,Rural,Bad Grid,0,Yes,Batch-2
43871,Central,C3,Layyah,30.9103,70.9971,Sharing,Rural,Good Grid,0,,Batch-2
43872,Central,C3,Layyah,30.939571,71.045891,New Construction,Rural,Good Grid,0,,Batch-2
43873,Central,C3,Kot Addu,30.382033,70.936668,New Construction,Rural,Good Grid,0,,Batch-2
43874,Central,C3,Mailsi,29.888577,72.033942,Sharing,Rural,Good Grid,0,,Batch-2
43875,Central,C3,Jahania,30.052796,71.84136,Sharing,Rural,Good Grid,0,Yes,Batch-2
43876,Central,C3,Multan,30.169872,71.440396,New Construction,Urban,Good Grid,FTTS ,,Batch-2
43877,Central,C3,Alipur,29.34503,70.908958,New Construction,Rural,Bad Grid,0,,Batch-2
43878,Central,C3,Bahawalpur,29.328458,71.567612,Sharing,Rural,Good Grid,0,Yes,Batch-2
43879,Central,C4,Basirpur,30.5826,73.8335,Sharing,Rural,Good Grid,Fiber POP,,Batch-2
43759,Central,C1,Lahore,31.351714,74.200866,New Construction,Rural,Good Grid,0,,Batch-2
43881,Central,C4,Mian Channu_Rural,30.494644,72.430636,New Construction,Rural,Poor Grid,Fiber POP,,Batch-2
43883,Central,C1,Shalimar_Rural,31.630356,74.444615,Sharing,Rural,Good Grid,0,,Batch-2
43885,Central,C1,Raiwand,31.25408,74.217725,New Construction,Suburban,Poor Grid,0,,Batch-2
43886,Central,C1,Raiwand,31.253419,74.209421,New Construction,Suburban,Poor Grid,0,,Batch-2
43887,Central,C1,Raiwand,31.2482,74.2154,Sharing,Suburban,Good Grid,0,,Batch-2
43888,Central,C1,Lahore,31.448732,74.208061,New Construction,Urban,Good Grid,0,,Batch-2
43889,Central,C1,-,31.689508,74.033122,Sharing,Rural,Poor Grid,0,,Batch-2
43890,Central,C1,-,31.669047,74.288681,New Construction,Urban,Good Grid,FTTS in progress,,Batch-2
43891,Central,C1,-,31.551247,74.262779,New Construction,Urban,Good Grid,FTTS ,,Batch-2
43892,Central,C1,-,31.446776,74.230104,New Construction,Urban,Good Grid,0,,Batch-2
43893,Central,C1,-,31.606582,74.352479,New Construction,Urban,Good Grid,FTTS ,,Batch-2
43803,Central,C2,Toba Tek Singh,30.9697,72.47451,Sharing,Suburban,Good Grid,0,,Batch-2
43894,Central,C2,Mianwali_Rural,32.8214,71.8782,New Construction,Rural,Good Grid,0,,Batch-2
43895,Central,C2,Kundian,32.479268,71.484364,New Construction,Rural,Good Grid,0,,Batch-2
43896,Central,C2,Khushab_Rural,32.52235,72.422989,New Construction,Rural,Good Grid,0,,Batch-2
43897,Central,C2,Khushab_Rural,32.24821,72.319195,New Construction,Suburban,Good Grid,0,,Batch-2
43779,Central,C2,Khushab_Rural,32.63081,72.45948,New Construction,Rural,Good Grid,0,,Batch-2
43900,Central,C2,Toba tek singh Rural,30.87901,72.55667,New Construction,Rural,Good Grid,0,,Batch-2
43901,Central,C2,Sukheke,31.866132,73.501347,Sharing,Suburban,Poor Grid,Fiber POP,,Batch-2
43902,Central,C3,Multan Saddar_Rural,30.222599,71.622598,New Construction,Rural,Good Grid,0,,Batch-2
43903,Central,C3,Multan City_Rural,30.132022,71.522875,New Construction,Rural,Good Grid,0,,Batch-2
43905,Central,C3,Lodhran,29.511784,71.636499,New Construction,Suburban,Good Grid,0,,Batch-2
43906,Central,C3,Bahawalpur,29.363693,71.64234,New Construction,Rural,Good Grid,0,,Batch-2
43907,Central,C3,Liaquatpur_Rural,28.82522,70.76556,New Construction,Rural,Good Grid,0,,Batch-2
43823,Central,C3,Khanewal,30.282874,71.907411,New Construction,Rural,Good Grid,0,,Batch-2
43909,Central,C3,Kabirwala,30.410124,71.852683,New Construction,Suburban,Good Grid,0,,Batch-2
43910,Central,C3,Liaquatpur_Rural,29.01083,70.73136,Sharing,Rural,Good Grid,0,Yes,Batch-2
43911,Central,C3,Liaquatpur_Rural,29.042513,70.898384,New Construction,Suburban,Good Grid,0,,Batch-2
43912,Central,C3,Liaquatpur_Rural,28.984722,70.858056,New Construction,Rural,Good Grid,0,,Batch-2
43755,Central,C3,Karor Lal Esan_Rural,31.18595,71.209685,New Construction,Rural,Good Grid,0,,Batch-2
43913,Central,C3,Bahawalpur City_Rural,29.372644,71.594433,New Construction,Rural,Good Grid,0,,Batch-2
43915,Central,C3,Multan,30.1826,71.4052,Sharing,Suburban,Good Grid,0,,Batch-2
43916,Central,C3,Muzaffargarh,30.065813,71.199512,New Construction,Suburban,Good Grid,0,,Batch-2
43917,Central,C3,Mailsi_Rural,29.713388,72.1366,New Construction,Suburban,Good Grid,0,,Batch-2
43918,Central,C3,Mailsi_Rural,30.053149,72.054288,New Construction,Rural,Good Grid,Fiber POP,,Batch-2
43919,Central,C3,Multan,30.198913,71.541716,New Construction,Suburban,Good Grid,FTTS ,,Batch-2
43920,Central,C3,Alipur_Rural,29.27978,70.78158,Sharing,Rural,Good Grid,0,,Batch-2
43922,Central,C3,Dera Ghazi Khan_Rural,30.077902,70.682888,New Construction,Rural,Bad Grid,Fiber POP,,Batch-2
43926,Central,C3,Rohelanwali,29.7592,71.0654,Sharing,Suburban,Bad Grid,0,,Batch-2
43927,Central,C3,Multan,30.172836,71.53142,Sharing,Suburban,Poor Grid,Fiber POP,,Batch-2
43928,Central,C3,Multan,30.202702,71.523688,New Construction,Urban,Good Grid,FTTS ,,Batch-2
43929,Central,C3,Khanewal Rural,30.346595,72.070939,New Construction,Rural,Good Grid,0,,Batch-2
43930,Central,C3,Kot Subzal,28.212607,69.894109,New Construction,Rural,Poor Grid,0,,Batch-2
43931,Central,C3,Dera Ghazi Khan,30.098636,70.648523,New Construction,Suburban,Good Grid,0,,Batch-2
43932,Central,C3,Sanawan,30.3208,70.9641,Sharing,Suburban,Good Grid,0,,Batch-2
43933,Central,C3,Uch Sharif,29.226884,71.049014,Sharing,Suburban,Poor Grid,0,,Batch-2
43934,Central,C3,Uch Sharif,29.2446,71.0659,Sharing,Suburban,Bad Grid,Fiber POP,,Batch-2
43935,Central,C3,Zahir Pir,28.821058,70.525542,New Construction,Suburban,Poor Grid,0,,Batch-2
43936,Central,C3,Zahir Pir Rural,28.751543,70.558867,New Construction,Rural,Good Grid,0,,Batch-2
43937,Central,C3,Layyah Rural,30.84542,70.943719,New Construction,Rural,Good Grid,0,,Batch-2
43938,Central,C3,Multan,30.148722,71.499554,New Construction,Suburban,Good Grid,FTTS ,,Batch-2
43939,Central,C3,Bahawalpur City_Rural,29.45975,71.6383,Sharing,Suburban,Good Grid,0,,Batch-2
43941,Central,C3,Kot Chhutta_Rural,29.9215,70.6045,New Construction,Suburban,Good Grid,Fiber POP,,Batch-2
43942,Central,C3,Kot Chhutta_Rural,29.86813,70.56979,Sharing,Suburban,Good Grid,0,,Batch-2
43943,Central,C3,Kot Chhutta_Rural,30.003221,70.632764,New Construction,Suburban,Poor Grid,0,,Batch-2
43944,Central,C4,Kamalia,30.7352,72.6477,New Construction,Suburban,Good Grid,0,,Batch-2
43945,Central,C4,-,30.1622,73.7388,New Construction,Suburban,Good Grid,0,,Batch-2
43946,Central,C4,-,30.662548,73.65678,Sharing,Suburban,Poor Grid,0,,Batch-2
43947,Central,C4,-,30.79358,73.419479,New Construction,Urban,Poor Grid,FTTS ,,Batch-2
43950,Central,C4,Kamalia,30.7272,72.6495,New Construction,Suburban,Good Grid,0,,Batch-2
43951,Central,C4,-,30.4345,72.3398,Sharing,Urban,Good Grid,0,,Batch-2
43952,Central,C4,-,30.7261,72.6361,Sharing,Suburban,Good Grid,0,,Batch-2
43956,Central,C5,Kamoke_Rural,31.9025,74.2271,Sharing,Suburban,Poor Grid,0,Yes,Batch-2
43957,Central,C5,Kamoki,31.969463,74.23202,New Construction,Urban,Good Grid,0,,Batch-2
43958,Central,C5,Sialkot,32.484226,74.545396,Sharing,Urban,Good Grid,0,,Batch-2
43960,Central,C5,Sambrial_Rural,32.49211,74.297293,New Construction,Suburban,Good Grid,0,,Batch-2
43961,Central,C5,Sialkot,32.47439,74.50378,Sharing,Urban,Good Grid,0,Yes,Batch-2
43962,Central,C5,Sialkot_Rural,32.614011,74.542821,Sharing,Rural,Good Grid,0,,Batch-2
43963,Central,C5,-,32.3738,74.6127,Sharing,Rural,Good Grid,0,,Batch-2
43964,Central,C5,Gujrat_Rural,32.4501,73.9311,Sharing,Rural,Good Grid,0,Yes,Batch-2
43965,Central,C5,Gujrat_Rural,32.554564,74.01324,New Construction,Urban,Good Grid,0,,Batch-2
43966,Central,C5,Gujrat,32.5682,74.0661,Sharing,Urban,Good Grid,0,,Batch-2
43967,Central,C5,Gujranwala Saddar_Rural,32.1555,74.001056,New Construction,Suburban,Good Grid,0,,Batch-2
43968,Central,C5,Pasrur_Rural,32.179121,74.555725,New Construction,Suburban,Good Grid,0,,Batch-2
43969,Central,C5,Narowal_Rural,32.228626,74.751697,Sharing,Rural,Good Grid,0,,Batch-2
43970,Central,C5,Zafarwal_Rural,32.278148,74.891359,Sharing,Rural,Good Grid,0,,Batch-2
43971,Central,C5,-,32.79482,73.83768,New Construction,Rural,Good Grid,0,,Batch-2
43972,Central,C5,-,32.72634,74.07407,New Construction,Rural,Good Grid,0,,Batch-2
43973,Central,C5,-,32.72835,74.03616,New Construction,Rural,Good Grid,0,,Batch-2
43975,Central,C5,Sialkot,32.522716,74.515119,New Construction,Urban,Good Grid,0,,Batch-2
43977,Central,C1,-,31.345075,74.379681,Sharing,Suburban,Good Grid,0,,Batch-2
43978,Central,C1,-,31.409226,74.2788,New Construction,Urban,Good Grid,Planned Fiber POP,,Batch-2
43979,Central,C1,Ferozewala,31.682367,74.265519,New Construction,Rural,Bad Grid,0,,Batch-2
43980,Central,C1,-,31.4642,74.2028,New Construction,Urban,Good Grid,0,,Batch-2
43981,Central,C1,-,31.639889,74.280002,New Construction,Urban,Good Grid,FTTS in progress,,Batch-2
43982,Central,C1,-,31.444515,74.365649,New Construction,Urban,Good Grid,0,,Batch-2
43983,Central,C4,Depalpur_Rural,30.63181,73.7288,Sharing,Suburban,Good Grid,0,,Batch-2
43984,Central,C3,Shujaabad,29.8765,71.3109,Sharing,Rural,Bad Grid,0,,Batch-2
43986,Central,C5,Nowshera Virkan_Rural,32.0791,73.8708,Sharing,Rural,Good Grid,0,,Batch-2
43987,Central,C4,Kamalia,30.728113,72.662189,New Construction,Suburban,Good Grid,0,,Batch-2
43988,Central,C5,Zafarwal_Rural,32.38234,74.95912,Sharing,Rural,Good Grid,0,,Batch-2
43854,Central,C4,Renala Khurd_Rural,30.88065,73.59522,New Construction,Suburban,Poor Grid,0,,Batch-2
43989,Central,C4,Sahiwal_Rural,30.618389,73.094646,New Construction,Urban,Good Grid,0,,Batch-2
43990,Central,C5,Shakargarh,32.2663,75.1431,Sharing,Urban,Good Grid,0,,Batch-2
62481,South,S3,Loralai,30.365931,68.590193,New Construction,Rural,Bad Grid,0,,Batch-2
62482,South,S3,Bela_Rural,26.22878,66.30849,New Construction,Suburban,Poor Grid,0,,Batch-2
62483,South,S1,Karachi,24.82722,67.0475,New Construction,Urban,Good Grid,0,,Batch-2
62484,South,S1,Karachi,24.82667,67.224586,New Construction,Urban,Bad Grid,0,,Batch-2
62485,South,S1,Hub,25.035392,66.864778,New Construction,Urban,Poor Grid,0,,Batch-2
62486,South,S1,Hub,25.021704,66.878447,New Construction,Suburban,Poor Grid,0,,Batch-2
62487,South,S3,Dera Murad Jamali,28.532774,68.217344,New Construction,Suburban,Bad Grid,0,,Batch-2
62488,South,S3,Dera Murad Jamali,28.53944,68.227718,New Construction,Suburban,Bad Grid,0,,Batch-2
62489,South,S3,Dera Murad Jamali,28.548024,68.205842,New Construction,Suburban,Bad Grid,Fiber POP,,Batch-2
43991,Central,C1,Raiwind,31.400505,74.22631,New Construction,Rural,Good Grid,0,,Batch-2
43992,Central,C1,Model Town,31.435158,74.374489,New Construction,Rural,Good Grid,0,,Batch-2
43993,Central,C1,-,31.41837,74.28339,New Construction,Urban,Good Grid,0,,Batch-2
43994,Central,C1,Kot Radha Kishan,31.2885,74.1857,Sharing,Suburban,Poor Grid,0,Yes,Batch-2
43995,Central,C2,Jhang,31.30752,72.3233,New Construction,Urban,Good Grid,0,,Batch-2
43996,Central,C2,Chiniot,31.70658,72.97103,Sharing,Suburban,Good Grid,0,Yes,Batch-2
43997,Central,C3,Multan,30.20223,71.49209,New Construction,Urban,Good Grid,0,,Batch-2
43998,Central,C3,Multan,30.16344,71.4694,New Construction,Suburban,Good Grid,FTTS ,,Batch-2
43999,Central,C3,Dera Ghazi Khan,30.06738,70.6557,Sharing,Suburban,Good Grid,0,,Batch-2
44000,Central,C3,Khanpur,28.6356,70.6479,Sharing,Suburban,Good Grid,0,,Batch-2
44002,Central,C5,-,32.56453,74.05342,New Construction,Urban,Good Grid,0,,Batch-2
44003,Central,C5,Shakargarh,32.264505,75.168781,New Construction,Suburban,Good Grid,0,,Batch-2
44004,Central,C5,-,32.246272,74.163194,New Construction,Urban,Good Grid,0,,Batch-2
44005,Central,C5,-,32.15284,74.11197,Sharing,Suburban,Good Grid,0,,Batch-2
44006,Central,C5,Gujranwala Saddar,32.098672,74.205465,New Construction,Urban,Good Grid,FTTS ,,Batch-2
53811,North,N1,Islamabad,33.569117,73.194188,New Construction,Suburban,Good Grid,0,,Batch-2
53813,North,N1,Rawalpindi,33.620283,72.988672,New Construction,Urban,Good Grid,0,,Batch-2
62490,South,S1,Karachi,24.825911,67.000379,New Construction,Urban,Good Grid,0,,Batch-2
62491,South,S1,Karachi,24.821896,67.011107,New Construction,Urban,Good Grid,0,,Batch-2
62492,South,S1,Karachi,24.865927,67.039526,New Construction,Urban,Good Grid,0,,Batch-2
62493,South,S1,Karachi,24.949088,67.136528,New Construction,Urban,Poor Grid,0,,Batch-2
62494,South,S1,Karachi,24.994217,67.131861,New Construction,Urban,Bad Grid,0,,Batch-2
62495,South,S1,Karachi,24.995233,67.035672,New Construction,Urban,Poor Grid,0,,Batch-2
62496,South,S1,Karachi,24.95674,67.039028,New Construction,Dense Urban,Good Grid,0,,Batch-2
62497,South,S3,Dera murad jamali_Rural,28.453222,68.037128,Sharing,Rural,Bad Grid,0,Yes,Batch-2
62394,South,S4,Ghotki,28.006792,69.325796,New Construction,Urban,Good Grid,0,,Batch-2
50755,North,N1,Rawalpindi,33.614254,73.025054,New Construction,Urban,Good Grid,FTTS ,,Batch-2
